WHORegionName,Year,Iso3,CountryTerritoryArea,Specimen,PathogenName,AntibioticName,InterpretableAST,Resistant,ResistancePercentage,SourceFile
European Region,2020,POL,Poland,Bloodstream,Acinetobacter spp.,Imipenem,356,279,78.370786517,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,MDA,Republic of Moldova,Bloodstream,Acinetobacter spp.,Imipenem,57,53,92.98245614,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,RUS,Russian Federation,Bloodstream,Acinetobacter spp.,Imipenem,203,188,92.610837438,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,SWE,Sweden,Bloodstream,Acinetobacter spp.,Imipenem,190,18,9.473684211,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,CHE,Switzerland,Bloodstream,Acinetobacter spp.,Imipenem,91,9,9.89010989,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,UKR,Ukraine,Bloodstream,Acinetobacter spp.,Imipenem,45,35,77.777777778,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,GBR,United Kingdom of Great Britain and Northern Ireland,Bloodstream,Acinetobacter spp.,Imipenem,123,3,2.43902439,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,AUT,Austria,Bloodstream,Acinetobacter spp.,Meropenem,69,5,7.246376812,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,BEL,Belgium,Bloodstream,Acinetobacter spp.,Meropenem,160,2,1.25,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,BIH,Bosnia and Herzegovina,Bloodstream,Acinetobacter spp.,Meropenem,346,338,97.687861272,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,HRV,Croatia,Bloodstream,Acinetobacter spp.,Meropenem,225,217,96.444444444,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,CYP,Cyprus,Bloodstream,Acinetobacter spp.,Meropenem,116,94,81.034482759,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,CZE,Czechia,Bloodstream,Acinetobacter spp.,Meropenem,82,24,29.268292683,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,DNK,Denmark,Bloodstream,Acinetobacter spp.,Meropenem,77,6,7.792207792,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,FIN,Finland,Bloodstream,Acinetobacter spp.,Meropenem,39,2,5.128205128,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,FRA,France,Bloodstream,Acinetobacter spp.,Meropenem,489,16,3.27198364,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,GEO,Georgia,Bloodstream,Acinetobacter spp.,Meropenem,172,117,68.023255814,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,DEU,Germany,Bloodstream,Acinetobacter spp.,Meropenem,563,17,3.019538188,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,GRC,Greece,Bloodstream,Acinetobacter spp.,Meropenem,693,652,94.083694084,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,IRL,Ireland,Bloodstream,Acinetobacter spp.,Meropenem,48,0,0,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,ITA,Italy,Bloodstream,Acinetobacter spp.,Meropenem,2537,2045,80.607016161,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,XKX,Kosovo,Bloodstream,Acinetobacter spp.,Meropenem,59,50,84.745762712,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,LVA,Latvia,Bloodstream,Acinetobacter spp.,Meropenem,36,31,86.111111111,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,LTU,Lithuania,Bloodstream,Acinetobacter spp.,Meropenem,154,140,90.909090909,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,NLD,Netherlands (Kingdom of the),Bloodstream,Acinetobacter spp.,Meropenem,142,1,0.704225352,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,MKD,North Macedonia,Bloodstream,Acinetobacter spp.,Meropenem,39,38,97.435897436,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,NOR,Norway,Bloodstream,Acinetobacter spp.,Meropenem,31,0,0,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,POL,Poland,Bloodstream,Acinetobacter spp.,Meropenem,367,284,77.384196185,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,MDA,Republic of Moldova,Bloodstream,Acinetobacter spp.,Meropenem,58,51,87.931034483,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,RUS,Russian Federation,Bloodstream,Acinetobacter spp.,Meropenem,253,234,92.490118577,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,SWE,Sweden,Bloodstream,Acinetobacter spp.,Meropenem,250,18,7.2,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,CHE,Switzerland,Bloodstream,Acinetobacter spp.,Meropenem,83,9,10.843373494,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,UKR,Ukraine,Bloodstream,Acinetobacter spp.,Meropenem,48,37,77.083333333,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2020,GBR,United Kingdom of Great Britain and Northern Ireland,Bloodstream,Acinetobacter spp.,Meropenem,568,10,1.76056338,Resistance_to_antibiotics_in_2020_European_Region-Bloodstream.csv
European Region,2021,AUT,Austria,Bloodstream,Acinetobacter spp.,Imipenem,52,6,11.538461538,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,BEL,Belgium,Bloodstream,Acinetobacter spp.,Imipenem,49,2,4.081632653,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,BIH,Bosnia and Herzegovina,Bloodstream,Acinetobacter spp.,Imipenem,689,678,98.403483309,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,HRV,Croatia,Bloodstream,Acinetobacter spp.,Imipenem,407,404,99.262899263,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,CYP,Cyprus,Bloodstream,Acinetobacter spp.,Imipenem,213,196,92.018779343,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,CZE,Czechia,Bloodstream,Acinetobacter spp.,Imipenem,122,65,53.278688525,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,FRA,France,Bloodstream,Acinetobacter spp.,Imipenem,710,20,2.816901408,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,GEO,Georgia,Bloodstream,Acinetobacter spp.,Imipenem,194,173,89.175257732,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,DEU,Germany,Bloodstream,Acinetobacter spp.,Imipenem,561,23,4.099821747,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,GRC,Greece,Bloodstream,Acinetobacter spp.,Imipenem,1154,1120,97.05372617,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,IRL,Ireland,Bloodstream,Acinetobacter spp.,Imipenem,13,0,0,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,ITA,Italy,Bloodstream,Acinetobacter spp.,Imipenem,1818,1595,87.733773377,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,XKX,Kosovo,Bloodstream,Acinetobacter spp.,Imipenem,93,79,84.946236559,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,LVA,Latvia,Bloodstream,Acinetobacter spp.,Imipenem,111,88,79.279279279,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,LTU,Lithuania,Bloodstream,Acinetobacter spp.,Imipenem,294,287,97.619047619,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,MLT,Malta,Bloodstream,Acinetobacter spp.,Imipenem,15,0,0,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,NLD,Netherlands (Kingdom of the),Bloodstream,Acinetobacter spp.,Imipenem,136,1,0.735294118,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,MKD,North Macedonia,Bloodstream,Acinetobacter spp.,Imipenem,42,41,97.619047619,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,POL,Poland,Bloodstream,Acinetobacter spp.,Imipenem,791,663,83.81795196,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,MDA,Republic of Moldova,Bloodstream,Acinetobacter spp.,Imipenem,62,56,90.322580645,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,RUS,Russian Federation,Bloodstream,Acinetobacter spp.,Imipenem,518,452,87.258687259,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,SWE,Sweden,Bloodstream,Acinetobacter spp.,Imipenem,107,1,0.934579439,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,CHE,Switzerland,Bloodstream,Acinetobacter spp.,Imipenem,97,10,10.309278351,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,TUR,T<U+00FC>rkiye,Bloodstream,Acinetobacter spp.,Imipenem,3099,2907,93.804453049,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,UKR,Ukraine,Bloodstream,Acinetobacter spp.,Imipenem,114,96,84.210526316,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,GBR,United Kingdom of Great Britain and Northern Ireland,Bloodstream,Acinetobacter spp.,Imipenem,205,4,1.951219512,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,AUT,Austria,Bloodstream,Acinetobacter spp.,Meropenem,70,7,10,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,BEL,Belgium,Bloodstream,Acinetobacter spp.,Meropenem,166,2,1.204819277,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,BIH,Bosnia and Herzegovina,Bloodstream,Acinetobacter spp.,Meropenem,688,678,98.546511628,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,HRV,Croatia,Bloodstream,Acinetobacter spp.,Meropenem,406,403,99.261083744,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,CYP,Cyprus,Bloodstream,Acinetobacter spp.,Meropenem,216,196,90.740740741,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,CZE,Czechia,Bloodstream,Acinetobacter spp.,Meropenem,122,64,52.459016393,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,DNK,Denmark,Bloodstream,Acinetobacter spp.,Meropenem,144,6,4.166666667,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,FIN,Finland,Bloodstream,Acinetobacter spp.,Meropenem,52,1,1.923076923,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,FRA,France,Bloodstream,Acinetobacter spp.,Meropenem,536,19,3.544776119,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,GEO,Georgia,Bloodstream,Acinetobacter spp.,Meropenem,210,186,88.571428571,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,DEU,Germany,Bloodstream,Acinetobacter spp.,Meropenem,598,24,4.013377926,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,GRC,Greece,Bloodstream,Acinetobacter spp.,Meropenem,1293,1253,96.90641918,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,IRL,Ireland,Bloodstream,Acinetobacter spp.,Meropenem,66,1,1.515151515,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,ITA,Italy,Bloodstream,Acinetobacter spp.,Meropenem,2623,2287,87.190240183,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,XKX,Kosovo,Bloodstream,Acinetobacter spp.,Meropenem,93,79,84.946236559,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,LVA,Latvia,Bloodstream,Acinetobacter spp.,Meropenem,47,41,87.234042553,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,LTU,Lithuania,Bloodstream,Acinetobacter spp.,Meropenem,359,345,96.100278552,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,MLT,Malta,Bloodstream,Acinetobacter spp.,Meropenem,16,0,0,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,NLD,Netherlands (Kingdom of the),Bloodstream,Acinetobacter spp.,Meropenem,184,1,0.543478261,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,MKD,North Macedonia,Bloodstream,Acinetobacter spp.,Meropenem,42,41,97.619047619,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,NOR,Norway,Bloodstream,Acinetobacter spp.,Meropenem,42,0,0,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
European Region,2021,POL,Poland,Bloodstream,Acinetobacter spp.,Meropenem,814,644,79.115479115,Resistance_to_antibiotics_in_2021_European_Region-Bloodstream.csv
